,address,purpose,cctv_cnt,set_yr,lat,lon
322,경상남도 진주시 판문동 146-1,생활방범,2,`2017-12,35.175522,128.04038
323,경상남도 진주시 평거동 345,생활방범,5,`2014-12,35.170033,128.055004
324,경상남도 진주시 판문동 860-7,생활방범,2,`2016-12,35.202689,128.032922
325,경상남도 진주시 판문동 269-48,생활방범,3,`2018-12,35.167595,128.047067
326,경상남도 진주시 충무공동 223 (남동발전),생활방범,1,`2019-12,35.18069,128.147207
327,경상남도 진주시 충무공동 223 (LH1단지),생활방범,1,`2019-12,35.180974,128.147152
328,경상남도 진주시 충무공동 278 (LH본사),생활방범,1,`2019-12,35.178206,128.148094
329,경상남도 진주시 충무공동 278 (LH4단지),생활방범,1,`2019-12,35.178084,128.148471
330,경상남도 진주시 충무공동 278 (행정복지센터),생활방범,1,`2019-12,35.175798,128.149204
331,경상남도 진주시 충무공동 278 (LH8단지),생활방범,1,`2019-12,35.172648,128.148532
332,경상남도 진주시 충무공동 245-10,생활방범,4,`2014-12,35.177977,128.155276
333,경상남도 진주시 충무공동 265,생활방범,5,`2014-12,35.176464,128.152967
334,경상남도 진주시 금산면 중천리 251,어린이보호,4,`2013-12,35.216613,128.143961
335,경상남도 진주시 금산면 중천리 251,어린이보호,1,`2013-12,35.215931,128.144118
336,경상남도 진주시 금산면 975,어린이보호,2,`2013-12,35.215523,128.144892
337,경상남도 진주시 금산면 249-8,어린이보호,4,`2013-12,35.214797,128.144772
338,경상남도 진주시 금산면 248-3,어린이보호,1,`2013-12,35.214507,128.144053
339,경상남도 진주시 금산면 송백리 556-1,어린이보호,1,`2014-12,35.205257,128.1348
340,경상남도 진주시 금산면 송백리 556-1,어린이보호,3,`2014-12,35.204828,128.134639
341,경상남도 진주시 금산면 송백리 556-1,어린이보호,1,`2014-12,35.20452,128.135004
342,경상남도 진주시 금산면 장사리 524-10,어린이보호,1,`2014-12,35.216237,128.156797
343,경상남도 진주시 금산면 장사리 524-10,어린이보호,3,`2014-12,35.215896,128.156073
344,경상남도 진주시 금산면 장사리 524-10,어린이보호,1,`2014-12,35.215644,128.155501
345,경상남도 진주시 금산면 장사리 585-8,어린이보호,1,`2014-12,35.218209,128.159509
346,경상남도 진주시 금산면 장사리 585-8,어린이보호,4,`2014-12,35.218518,128.159607
347,경상남도 진주시 금산면 장사리 585-8,어린이보호,2,`2014-12,35.219098,128.161144
348,경상남도 진주시 금곡면 682-9,어린이보호,2,`2013-12,35.09007,128.18515
349,경상남도 진주시 금곡면 646-10,어린이보호,4,`2013-12,35.090392,128.186941
350,경상남도 진주시 금곡면 652-7,어린이보호,2,`2013-12,35.089652,128.186854
351,경상남도 진주시 상평동 194-13,다목적,5,`2019-12,35.174314,128.115214
352,경상남도 진주시 금곡면 680-17,어린이보호,3,`2013-12,35.089542,128.185619
353,경상남도 진주시 가호동 562-23,어린이보호,2,`2013-12,35.150057,128.102293
354,경상남도 진주시 가호동 996-15,어린이보호,4,`2013-12,35.149961,128.103438
355,경상남도 진주시 가호동 954-14,어린이보호,3,`2013-12,35.148944,128.102945
356,경상남도 진주시 가호동 579-26,어린이보호,4,`2013-12,35.161615,128.112404
357,경상남도 진주시 가호동 662-2,어린이보호,2,`2013-12,35.163179,128.111243
358,경상남도 진주시 가호동 637-4,어린이보호,2,`2013-12,35.159468,128.107919
359,경상남도 진주시 가호동 622,어린이보호,3,`2013-12,35.160054,128.109199
360,경상남도 진주시 가호동 691,어린이보호,3,`2013-12,35.15974,128.109232
361,경상남도 진주시 가호동 1397-41,어린이보호,2,`2013-12,35.164168,128.110856
362,경상남도 진주시 하대동 114-12,쓰레기단속,1,`2017-12,35.188388,128.124747
363,경상남도 진주시 초전동 1426-5,쓰레기단속,1,`2012-12,35.207853,128.109716
364,경상남도 진주시 인사동 1-25,어린이보호,4,`2020-06,35.192158,128.079137
365,경상남도 진주시 봉곡동 465-3,어린이보호,1,`2013-12,35.194493,128.073699
366,경상남도 진주시 봉곡동 465-2,어린이보호,1,`2013-12,35.194679,128.074724
367,경상남도 진주시 봉곡동 465-1,어린이보호,4,`2013-12,35.193374,128.074163
368,경상남도 진주시 봉곡동 465-4,어린이보호,2,`2013-12,35.194451,128.07414
369,경상남도 진주시 봉곡동 465-3,어린이보호,1,`2013-12,35.194004,128.075751
370,경상남도 진주시 봉곡동 465-2,어린이보호,1,`2013-12,35.193762,128.074914
371,경상남도 진주시 봉곡동 465-1,어린이보호,4,`2013-12,35.193534,128.074513
372,경상남도 진주시 상평동 278-1,어린이보호,1,`2012-12,35.174881,128.100082
373,경상남도 진주시 상평동 278-1,어린이보호,3,`2012-12,35.172787,128.101407
374,경상남도 진주시 상평동 278-1,어린이보호,2,`2012-12,35.173763,128.100537
375,경상남도 진주시 상평동 278-1,어린이보호,1,`2012-12,35.173888,128.100607
376,경상남도 진주시 상평동 278-1,어린이보호,3,`2012-12,35.174051,128.102065
377,경상남도 진주시 상평동 278-1,어린이보호,2,`2012-12,35.175038,128.102107
378,경상남도 진주시 상봉동 1075-2,어린이보호,5,`2014-12,35.19744,128.071258
379,경상남도 진주시 상봉동 777,어린이보호,1,`2012-12,35.199451,128.071709
380,경상남도 진주시 상봉동 777,어린이보호,1,`2012-12,35.199884,128.071528
381,경상남도 진주시 상봉동 777,어린이보호,2,`2012-12,35.200076,128.071464
382,경상남도 진주시 상봉동 777,어린이보호,4,`2012-12,35.199832,128.070604
383,경상남도 진주시 상봉동 777,어린이보호,1,`2012-12,35.199893,128.069122
384,경상남도 진주시 상대동 33-106,어린이보호,1,`2014-12,35.181339,128.119993
385,경상남도 진주시 상대동 33-106,어린이보호,4,`2014-12,35.181197,128.120041
386,경상남도 진주시 상대동 645-9,어린이보호,3,`2020-06,35.183756,128.110161
387,경상남도 진주시 상대동 645-9,어린이보호,2,`2020-06,35.184407,128.109164
388,경상남도 진주시 상대동 645-9,어린이보호,1,`2020-06,35.183581,128.108281
389,경상남도 진주시 상대동 645-9,어린이보호,2,`2020-06,35.182555,128.107595
390,경상남도 진주시 상대동 645-9,어린이보호,2,`2020-06,35.182703,128.109236
391,경상남도 진주시 사봉면 사곡리 993-1,어린이보호,1,`2014-12,35.188678,128.269874
392,경상남도 진주시 사봉면 사곡리 993-1,어린이보호,1,`2014-12,35.187164,128.268101
393,경상남도 진주시 일반성면 창촌리 751-2,생활방범,2,`2016-12,35.173524,128.275164
394,경상남도 진주시 이현동 29-14,생활방범,4,`2020-06,35.190894,128.067347
395,경상남도 진주시 이현동 115-5,생활방범,3,`2019-12,35.185661,128.064159
396,경상남도 진주시 이현동 526-4,생활방범,2,`2019-12,35.194148,128.053882
397,경상남도 진주시 이현동 15-18,생활방범,2,`2019-12,35.192863,128.063948
398,경상남도 진주시 이현동 101-23,생활방범,3,`2019-12,35.185851,128.062556
399,경상남도 진주시 이현동 31-1,생활방범,2,`2018-12,35.192001,128.067484
400,경상남도 진주시 유곡동 22-4,생활방범,2,`2018-12,35.195234,128.06748
401,경상남도 진주시 이현동 7-6,생활방범,2,`2018-12,35.192087,128.057375
402,경상남도 진주시 이현동 14-14,생활방범,2,`2017-12,35.192706,128.062352
403,경상남도 진주시 이현동 115-37,생활방범,2,`2017-12,35.184245,128.063236
404,경상남도 진주시 이현동 102-42,생활방범,2,`2017-12,35.185478,128.064961
405,경상남도 진주시 이현동 87-3,생활방범,1,`2016-12,35.180283,128.055842
406,경상남도 진주시 이현동 241-8,생활방범,2,`2016-12,35.186354,128.06085
407,경상남도 진주시 유곡동 435-2,생활방범,1,`2018-12,35.195093,128.060156
408,경상남도 진주시 유곡동 431,생활방범,1,`2018-12,35.195179,128.059278
409,경상남도 진주시 이현동 22-1,생활방범,4,`2012-12,35.191026,128.064106
410,경상남도 진주시 이현동 12-1,생활방범,4,`2018-12,35.191937,128.060809
411,경상남도 진주시 이현동 296-5,생활방범,3,`2014-12,35.187544,128.059534
412,경상남도 진주시 이반성면 발산리559-3,생활방범,2,`2019-12,35.14264,128.342776
413,경상남도 진주시 신안동 780-21,생활방범,2,`2020-06,35.17919,128.062173
414,경상남도 진주시 신안동 892-6,생활방범,2,`2019-12,35.178745,128.062753
415,경상남도 진주시 신안동 465-14,생활방범,3,`2019-12,35.178993,128.069704
416,경상남도 진주시 신안동 819-1,생활방범,2,`2019-12,35.178933,128.060714
417,경상남도 진주시 신안동 463-2,생활방범,2,`2019-12,35.179773,128.0685
418,경상남도 진주시 신안동 766-3,생활방범,2,`2019-12,35.178235,128.063142
419,경상남도 진주시 신안동 469-10,생활방범,2,`2019-12,35.178787,128.070591
420,경상남도 진주시 신안동 15-63,생활방범,2,`2019-12,35.186676,128.072773
421,경상남도 진주시 신안동 33-16,생활방범,2,`2019-12,35.180982,128.072604
422,경상남도 진주시 신안동 724-5,생활방범,3,`2018-12,35.176067,128.068951
423,경상남도 진주시 신안동 705-1,생활방범,2,`2018-12,35.177771,128.065264
424,경상남도 진주시 신안동 460-13,생활방범,3,`2018-12,35.179674,128.069857
425,경상남도 진주시 신안동 7-2,생활방범,3,`2018-12,35.189027,128.06952
426,경상남도 진주시 신안동 443-11,생활방범,2,`2018-12,35.183612,128.069725
427,경상남도 진주시 신안동 4-3,생활방범,2,`2017-12,35.190066,128.07028
428,경상남도 진주시 신안동 581-8,생활방범,3,`2017-12,35.178721,128.064851
429,경상남도 진주시 신안동 457-8,생활방범,2,`2017-12,35.180269,128.055826
430,경상남도 진주시 신안동 875-2,생활방범,1,`2016-12,35.180269,128.055826
431,경상남도 진주시 신안동 19-25,생활방범,2,`2016-12,35.185814,128.071314
432,경상남도 진주시 이현동 92-35,생활방범,3,`2015-12,35.183401,128.064877
433,경상남도 진주시 신안동 3-6,생활방범,5,`2013-12,35.190513,128.069615
434,경상남도 진주시 신안동 388-8,생활방범,3,`2012-12,35.183466,128.066608
435,경상남도 진주시 신안동 425-2,생활방범,2,`2018-12,35.182731,128.066027
436,경상남도 진주시 신안동 28-3,생활방범,2,`2018-12,35.183188,128.072345
437,경상남도 진주시 신안동 25-18,생활방범,3,`2014-12,35.183653,128.072699
438,경상남도 진주시 신안동 782-20,생활방범,4,`2014-12,35.179762,128.062235
439,경상남도 진주시 신안동 396-41,생활방범,4,`2014-12,35.182659,128.063515
440,경상남도 진주시 수곡면 사곡리 582,생활방범,2,`2019-12,35.215785,127.922562
441,경상남도 진주시 본성동 6-5,생활방범,2,`2020-06,35.191,128.083005
442,경상남도 진주시 본성동 2-3,생활방범,4,`2020-06,35.192103,128.081748
443,경상남도 진주시 본성동 16-18,생활방범,2,`2020-06,35.190996,128.08038
444,경상남도 진주시 본성동 12-16,생활방범,2,`2020-06,35.191445,128.080669
445,경상남도 진주시 남성동 1-12,생활방범,4,`2020-06,35.191257,128.078552
446,경상남도 진주시 남성동 24-1,생활방범,1,`2020-06,35.190757,128.079253
447,경상남도 진주시 남성동 24-1,생활방범,2,`2020-06,35.19051,128.078969
448,경상남도 진주시 충무공동 322-4,생활방범,4,`2014-12,35.17135,128.147598
449,경상남도 진주시 충무공동 327-1,생활방범,4,`2014-12,35.170452,128.146916
450,경상남도 진주시 충무공동 342,생활방범,4,`2014-12,35.172952,128.149708
451,경상남도 진주시 충무공동 232,생활방범,3,`2014-12,35.178869,128.150994
452,경상남도 진주시 충무공동 289-5,생활방범,5,`2014-12,35.175184,128.144642
453,경상남도 진주시 충무공동 140-6,생활방범,4,`2014-12,35.169881,128.138982
454,경상남도 진주시 충무공동 40-6,생활방범,4,`2014-12,35.177959,128.139492
455,경상남도 진주시 충무공동 209-17,생활방범,4,`2014-12,35.182836,128.151918
456,경상남도 진주시 충무공동 204-1,생활방범,4,`2014-12,35.181823,128.150334
457,경상남도 진주시 충무공동 190-4,생활방범,4,`2014-12,35.182432,128.149009
458,경상남도 진주시 충무공동 190-1,생활방범,3,`2014-12,35.18306,128.148478
459,경상남도 진주시 충무공동 173-2,생활방범,5,`2014-12,35.184557,128.148294
460,경상남도 진주시 충무공동 169-5,생활방범,3,`2014-12,35.184099,128.146925
461,경상남도 진주시 충무공동 152-5,생활방범,5,`2014-12,35.167378,128.138231
462,경상남도 진주시 충무공동 95-3,생활방범,4,`2014-12,35.166709,128.134846
463,경상남도 진주시 충무공동 76-1,생활방범,3,`2014-12,35.173544,128.135366
464,경상남도 진주시 이현동 98-5,생활방범,2,`2018-12,35.187282,128.06421
465,경상남도 진주시 충무공동 101-3,생활방범,4,`2014-12,35.175157,128.135856
466,경상남도 진주시 충무공동 60-13,생활방범,5,`2014-12,35.167322,128.128692
467,경상남도 진주시 충무공동 54-1,생활방범,5,`2014-12,35.170243,128.129243
468,경상남도 진주시 초전동 1607-5,생활방범,3,`2020-06,35.212229,128.107511
469,경상남도 진주시 초전동 1728,생활방범,3,`2019-12,35.207885,128.109939
470,경상남도 진주시 초전동 1349-23,생활방범,3,`2019-12,35.207757,128.109208
471,경상남도 진주시 초전동 762-1,생활방범,2,`2019-12,35.20087,128.112207
472,경상남도 진주시 초전동 821-4,생활방범,2,`2019-12,35.201074,128.112837
473,경상남도 진주시 초전동 1702-7,생활방범,3,`2019-12,35.212991,128.112079
474,경상남도 진주시 초전동 1713-8,생활방범,3,`2019-12,35.211306,128.113398
475,경상남도 진주시 초전동 829-7,생활방범,2,`2019-12,35.127356,128.104957
476,경상남도 진주시 초장동 1685-1,생활방범,4,`2019-12,35.209295,128.111026
477,경상남도 진주시 장재동 387-19,생활방범,2,`2018-12,35.209809,128.101809
478,경상남도 진주시 장재동 801,생활방범,2,`2018-12,35.21739,128.09948
479,경상남도 진주시 초전동 997,생활방범,4,`2016-12,35.203369,128.11442
480,경상남도 진주시 초전동 1640-2,생활방범,4,`2016-12,35.205795,128.113484
481,경상남도 진주시 초전동 796-1,생활방범,2,`2018-12,35.202035,128.11265
482,경상남도 진주시 초장동 813-13,생활방범,5,`2013-12,35.201325,128.114747
483,경상남도 진주시 주약동 156-26,생활방범,3,`2020-06,35.176433,128.091851
484,경상남도 진주시 칠암동 509-20,생활방범,2,`2020-06,35.184544,128.089599
485,경상남도 진주시 망경동 426,생활방범,2,`2019-12,35.180861,128.083259
486,경상남도 진주시 칠암동 478-8,생활방범,3,`2019-12,35.188695,128.08689
487,경상남도 진주시 칠암동 478-5,생활방범,3,`2019-12,35.178553,128.098253
488,경상남도 진주시 칠암동 515-1,생활방범,4,`2019-12,35.182726,128.090681
489,경상남도 진주시 주약동133-151,생활방범,3,`2019-12,35.174545,128.091949
490,경상남도 진주시 망경동 319,생활방범,3,`2019-12,35.180593,128.08022
491,경상남도 진주시 망경동 381-8,생활방범,3,`2019-12,35.180217,128.08076
492,경상남도 진주시 망경동 135-18,생활방범,2,`2019-12,35.185226,128.080895
493,경상남도 진주시 망경동 151,생활방범,2,`2019-12,35.183765,128.079425
494,경상남도 진주시 강남동 245-125,생활방범,4,`2019-12,35.18169,128.088415
495,경상남도 진주시 주약동 190-8,생활방범,3,`2019-12,35.177577,128.087729
496,경상남도 진주시 망경동 453-81,생활방범,3,`2019-12,35.181677,128.085779
