park_nm,park_gbn,lon,lat
샘 말,어린이공원,127.0315749,37.6684889
개나리,어린이공원,127.0371512,37.6673406
생잇들,어린이공원,127.039176,37.6689795
무궁화,어린이공원,127.0421955,37.6678419
뒷 말,어린이공원,127.0336461,37.6637475
사 슴,어린이공원,127.041749,37.6644567
소 망,어린이공원,127.0369361,37.6635246
학 골,어린이공원,127.0369361,37.6635246
금성윗들,어린이공원,127.0447831,37.6676592
노 해,어린이공원,127.0396947,37.6609382
둥근달,어린이공원,127.0301124,37.6497343
꽃동네,어린이공원,127.0229685,37.6506429
샛 별,어린이공원,127.0291963,37.6480726
효 자,어린이공원,127.0510344,37.6500558
모 랫,어린이공원,127.0517995,37.6468286
유 만,어린이공원,127.0529829,37.650387
대 창,어린이공원,127.0522814,37.64436
창 원,어린이공원,127.0403553,37.6529957
은행나무,어린이공원,127.0437757,37.6496529
반 석,어린이공원,127.0412529,37.6471171
뱃 골,어린이공원,127.0450164,37.6465834
밤 골,어린이공원,127.0458545,37.6487859
창 골,어린이공원,127.0486262,37.6430752
신 창,어린이공원,127.040857,37.6400636
북한산 국립공원,기타,127.0312043,37.6920803
초안산근린공원,근린공원,127.0414291,37.6474261
쌍문근린공원,근린공원,127.0290879,37.6541919
월천근린공원,근린공원,127.0523187,37.64727111
누 원,어린이공원,127.0500458,37.6803963
새동네,어린이공원,127.0431725,37.6889748
무지개,어린이공원,127.0450237,37.6856475
새록어린이공원,어린이공원,126.926178,37.625092
응암어린이공원,어린이공원,126.919745,37.615323
물빛공원,기타공원,126.9211621,37.618962
대조마을마당,기타공원,126.942228,37.641342
자투리(신사)마을마당,기타공원,126.932812,37.618267
불광동마을마당,기타공원,126.932812,37.618267
역촌동마을마당,기타공원,126.936128,37.619234
갈현동마을마당,기타공원,126.936128,37.619234
신사2동마을마당,기타공원,126.939287,37.61227
역촌2동마을마당,기타공원,126.928972,37.616903
응암1동마을마당,기타공원,126.930244,37.630017
대조동청사옆마을마당,기타공원,126.918009,37.644332
구현초교 앞마을마당,기타공원,126.930421,37.616116
구산동마을공원확대,기타공원,126.90778,37.61512
상림,근린공원,126.907901,37.614762
마고정,근린공원,126.909981,37.611787
우물골,근린공원,126.9253782,37.63513448
마실길,근린공원,126.9428673,37.64118472
역촌동소공원,소공원,126.910162,37.611442
거북이소공원,소공원,126.907774,37.614886
불광3구역소공원,소공원,126.929826,37.648497
불광6구역소공원,소공원,126.929826,37.648497
불광7구역소공원,소공원,126.927556,37.646145
응암3주택 재개발구역내소공원,소공원,126.919096,37.633198
폭포동소공원,소공원,126.916493,37.637075
잿말소공원,소공원,126.925428,37.634196
한옥마을소공원,소공원,126.93076,37.632016
신사동(새절)소공원,소공원,126.934794,37.635399
녹번1-2지구 주택재개발정비구역내소공원,소공원,126.93076,37.632016
금암문화공원 (은평뉴타운제1호문화공원),주제공원,126.92741,37.624806
제각말문화공원 (은평뉴타운제2호 문화공원),주제공원,126.925398,37.626369
불광위령탑마을마당,기타공원,126.929777,37.61362
양천리누리터 어린이공원,어린이공원,126.932882,37.640075
응암10재개발구역내 어린이공원,어린이공원,126.930834,37.618784
응암1구역어린이공원,어린이공원,126.927014,37.629366
서오능,근린공원,126.9138099,37.63840258
불  광,근린공원,126.910327,37.614968
진  관,근린공원,126.931455,37.61634
향   림,근린공원,126.9273554,37.62933219
물 푸 레,근린공원,126.9165117,37.63783996
기 자 촌,근린공원,126.928596,37.621404
녹번서,근린공원,126.920502,37.614034
신록어린이공원,어린이공원,126.915685,37.614689
참다래어린이공원,어린이공원,126.913295,37.617265
포수동어린이공원,어린이공원,126.918535,37.625135
박석어린이공원,어린이공원,126.908951,37.616846
분토골어린이공원,어린이공원,126.915707,37.621482
새장골어린이공원,어린이공원,126.908075,37.611011
관동어린이공원,어린이공원,126.916508,37.623992
은하수,어린이공원,127.0434525,37.63067857
벌 리,어린이공원,127.044421,37.627774
벌 말,어린이공원,127.039829,37.629802
우이천가로공원,기타,127.0470189,37.6257112
월계2동쌈지(신우빌라),기타,127.045758,37.62906674
월계 롯데캐슬 옆,기타,127.0473737,37.6267847
골마을,근린공원,127.0737532,37.63840479
수락산 <시공원>,기타,127.065515,37.691731
불암산 <시공원>,기타,127.0810229,37.65550069
갈  울,근린공원,127.0682487,37.66026956
원  터,근린공원,127.0627597,37.65043388
느티울,근린공원,127.0582117,37.64825944
당현천,근린공원,127.0631162,37.64858127
온  수,근린공원,127.0625872,37.66093582
중  계,근린공원,127.0663439,37.63896059
삿갓봉,근린공원,127.0763791,37.65795085
노  해,근린공원,127.0706988,37.64815891
양  지,근린공원,127.0748343,37.64545701
충  숙,근린공원,127.0768006,37.64032374
새  싹,어린이공원,127.0750484,37.65101414
천  보,어린이공원,127.0795991,37.65110792
다람쥐,어린이공원,127.0759529,37.64906384
광  석,어린이공원,127.0803044,37.649149
꿈동산,어린이공원,127.0727769,37.64636938
뻐꾸기,어린이공원,127.0733372,37.64344507
앵무새,어린이공원,127.0711668,37.63982633
이  화,어린이공원,127.0799485,37.64702497
곰돌이,어린이공원,127.075646,37.6413372
갓바위,어린이공원,127.0774348,37.65748165
국  화,어린이공원,127.076206,37.63675261
매  봉,어린이공원,127.059006,37.6332342
나팔꽃,어린이공원,127.059665,37.62924793
연  촌,어린이공원,127.0629493,37.62811819
비둘기,어린이공원,127.0689414,37.62992402
각  심,어린이공원,127.0516036,37.62916163
햇 살,어린이공원,127.0509722,37.62684097
연  지,어린이공원,127.056656,37.62895749
효  성,어린이공원,127.088325,37.621233
늘푸른,어린이공원,127.0569993,37.68184138
샛  별,어린이공원,127.0567692,37.68246137
코스모스,어린이공원,127.0812361,37.66816113
들국화,어린이공원,127.0612848,37.64282675
백  합,어린이공원,127.069659,37.64617737
해바라기,어린이공원,127.0709579,37.63463318
하  계,어린이공원,127.067951,37.63204371
중  현,어린이공원,127.065953,37.63251336
중  평,어린이공원,127.0639634,37.63753475
꿈나라,어린이공원,127.076114,37.6558211
샛  말,어린이공원,127.0576577,37.67626581
개나리,어린이공원,127.0587454,37.6698575
봉숭아,어린이공원,127.0701075,37.66045227
햇  빛,어린이공원,127.0802062,37.67163601
종달새,어린이공원,127.0625389,37.66826983
상록수,어린이공원,127.0703251,37.66040529
반  디,어린이공원,127.0561232,37.66165265
민들레,어린이공원,127.056156,37.66165265
달  빛,어린이공원,127.0598157,37.66461686
용  화,어린이공원,127.057173,37.65916904
온  곡,어린이공원,127.0614944,37.66067691
한아름,어린이공원,127.061696,37.65771438
채송화,어린이공원,127.0561513,37.65081562
기  린,어린이공원,127.0561513,37.65081562
엄  지,어린이공원,127.0635596,37.65298864
소  망,어린이공원,127.0661902,37.65470266
까  치,어린이공원,127.0582117,37.64825944
감나무,어린이공원,127.0582117,37.64825944
신기루,어린이공원,127.0623792,37.64894575
물보라,어린이공원,127.0673514,37.65052144
선  녀,어린이공원,127.058958,37.64630934
사  랑,어린이공원,127.0600197,37.64771073
가재울,근린공원,127.067101,37.64933229
한글비,근린공원,127.0729253,37.64451398
벽  운,근린공원,127.0571666,37.68028441
달맞이,근린공원,127.0627148,37.64560824
솔  밭,근린공원,127.0893655,37.62307724
영축산              <시공원>,근린공원,127.0575391,37.628348
새나라,어린이공원,127.0727764,37.62204709
해오라기,어린이공원,127.0761783,37.62562006
나  래,어린이공원,127.0707238,37.62672266
씨  알,어린이공원,127.0736069,37.627948
공  작,어린이공원,127.0737465,37.63626045
목  련,어린이공원,127.074429,37.636208
전주동,어린이공원,127.0737198,37.6596536
당  현,어린이공원,127.074849,37.66009258
무궁화,어린이공원,127.0692327,37.66547665
중계본동 보호수 근처,기타,127.080867,37.6464965
원암유치원,기타,127.084306,37.649804
상계5동 쌈지마당,기타,127.0687716,37.66202076
상계5동 간촌마을 가로공원,기타,127.0658531,37.6661168
힐링숲,기타,127.0653931,37.6613963
상계초,기타,127.0638398,37.6591731
양지마을마당,기타,127.0687971,37.6504711
공릉3동소공원,기타,127.0696055,37.62766396
주민소통공간,기타,127.0713293,37.6628034
샘말공원,기타,127.0730272,37.6237113
산성미소지움 앞,기타,127.083378,37.62128685
불암초,기타,127.0806007,37.65078343
불암소공원,기타,127.070025,37.6583522
노원골 만남의광장,기타,127.0594044,37.6746143
천상병공원,기타,127.0570198,37.6743328
비콘과대망사이,기타,127.0577714,37.6766918
중계1동 소공원,기타,127.0691186,37.6499424
소방파출소,기타,127.0662972,37.6588071
순복음교회 뒤,기타,127.0666435,37.6558384
순복음 목재소,기타,127.065035,37.6562311
상계2동 마을숲,기타,127.0676381,37.6568074
현대 초입,기타,127.0801371,37.66646083
간촌 인근,기타,127.0719324,37.66306041
계상초 인근,기타,127.0651416,37.6618373
상계 5,기타,127.0693311,37.6635348
한천가로공원,기타,127.0709709,37.62445924
무지개,어린이공원,127.0801444,37.62258291
청  솔,어린이공원,127.0874014,37.62503565
송  림,어린이공원,127.0872999,37.62769904
배  꽃,어린이공원,127.092496,37.62632559
불  암,어린이공원,127.0800958,37.66595991
꽃사슴,어린이공원,127.084642,37.672626
갈 월,어린이공원,127.083156,37.669984
희망,어린이공원,127.078763,37.672443
인덕마을,어린이공원,127.056627,37.63015582
중계,소공원,127.0679721,37.64529539
한무리,문화공원,127.0724411,37.63131305
등나무,문화공원,127.0668666,37.64066136
마들,체육공원,127.0583049,37.64487286
공릉 2,기타,127.0824258,37.6252322
간  촌,기타,127.0686244,37.6637948
다우리,기타,127.0640185,37.6620411
나누리,기타,127.0645187,37.6654563
상계 10,기타,127.0600221,37.6609624
오장골,기타,127.0668825,37.6630485
안  산,기타,127.0697753,37.6623018
상계 3,기타,127.0779886,37.6661136
공릉2(산업대앞),기타,127.0733564,37.6305209
쌈지마당,기타,127.087945,37.64418299
노원역 역사문화마당,기타,127.0558664,37.6544716
